Ref#,Prefix,Property Name,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,State,City ,County,Street & Number,External Link,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
78001650,,"Young, Solomon, Farm-Truman, Harry S., Farm",Listed,Single,FALSE,12.9, AGRICULTURE; EXPLORATION/SETTLEMENT; POLITICS/GOVERNMENT; ARCHITECTURE,DISTRICT,MISSOURI,Grandview,Jackson,12121 and 12301 Blue Ridge Extension,https://catalog.archives.gov/id/63819038,05/05/1978,02/04/1985, Truman Farm;Truman (Harry S) Farm Home,,78001650
66000426,,Bannack Historic District,Listed,Single,FALSE,1720, INDUSTRY; EXPLORATION/SETTLEMENT; POLITICS/GOVERNMENT,DISTRICT,MONTANA,Dillon,Beaverhead,22 mi. from Dillon off MT 278,,10/15/1966,07/04/1961,,,66000426
66000438,AD,Butte-Anaconda Historic District (Additional Documentation),Listed,Add.Doc.,FALSE,2720, INDUSTRY,district,MONTANA,Butte,Silver Bow,308-310 West Silver Street,https://catalog.archives.gov/id/71975591,10/15/1966,07/04/1961,,,66000438
66000434,,Camp Disappointment,Listed,Single,FALSE,640, EXPLORATION/SETTLEMENT,SITE,MONTANA,Browning,Glacier,12 mi. NE of Browning,https://catalog.archives.gov/id/71975577,10/15/1966,05/23/1966,,,66000434
70000355,,Chief Joseph Battleground of the Bear's Paw,Listed,Single,FALSE,360, MILITARY,SITE,MONTANA,Chinook,Blaine,"About 15 mi. S of Chinook, T 30N R 19E, Sections 1 and 12",https://catalog.archives.gov/id/71975654,10/06/1970,06/07/1988, Bearpaw Mountain Fight (Snake Creek Fight),,70000355
70000354,,Chief Plenty Coups (Alek-Chea-Ahoosh) House,Listed,Single,FALSE,190, NATIVE AMERICAN; HISTORIC - NON-ABORIGINAL; SOCIAL HISTORY,SITE,MONTANA,Pryor,Big Horn,1 mi. W of Pryor off MT 416,https://catalog.archives.gov/id/71975625,10/06/1970,01/20/1999, Chief Plenty Coups' Home,,70000354
12000244,,Deer Medicine Rocks,DATE RECEIVED/PENDING NOMINATION,Single,TRUE,,,SITE,MONTANA,Lame Deer,Rosebud,Address Restricted,,,03/02/2012,,,12000244
15000623,,First Peoples Buffalo Jump,Listed,Single,TRUE,,,,MONTANA,Ulm,Cascade,Address Restricted,,09/28/2015,07/21/2015,,,15000623
66000431,,Fort Benton,Listed,Single,FALSE,120, COMMERCE; NATIVE AMERICAN; MILITARY; TRANSPORTATION; ARCHITECTURE,DISTRICT,MONTANA,Fort Benton,Chouteau,"Front St. (1220 through 1900 block) levee, and bridge",https://catalog.archives.gov/id/71975768,10/15/1966,11/05/1961, Fort Benton Historic District,,66000431
97000345,,Going-to-the-Sun Road,Listed,Multiple,FALSE,354.1, LANDSCAPE ARCHITECTURE; TRANSPORTATION; POLITICS/GOVERNMENT,DISTRICT,MONTANA,West Glacier,Flathead,Glacier National Park,https://catalog.archives.gov/id/71975573,02/18/1997,02/18/1997, Transmountain Highway;Going-to-the-Sun Highway;see also 8300,Glacier,97000345
83001060,,Granite Park Chalet,Listed,Single,FALSE,0.9, ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,MONTANA,West Glacier,Flathead,Glacier National Park,https://catalog.archives.gov/id/71975930,06/27/1983,05/28/1987, See Also:Great Northern Railway Buildings,Glacier,83001060
72000738,,Grant-Kohrs Ranch National Historic Site,Listed,Single,FALSE,1498.7, AGRICULTURE; EXPLORATION/SETTLEMENT,DISTRICT,MONTANA,Deer Lodge,Powell,Edge of Deer Lodge,https://catalog.archives.gov/id/71975585,08/25/1972,12/19/1960,,Grant-Kohrs Ranch,72000738
66000429,,Great Falls Portage,Listed,Single,FALSE,7700, EXPLORATION/SETTLEMENT,DISTRICT,MONTANA,Great Falls,Cascade,"SE of Great Falls at jct. of U.S. 87, 89, and 91",https://catalog.archives.gov/id/71975568,10/15/1966,05/23/1966,,,66000429
87001453,,Great Northern Railway Buildings,Listed,Single,FALSE,0.7, ENTERTAINMENT/RECREATION; ARCHITECTURE,DISTRICT,MONTANA,Glacier National Park,Flathead,Glacier National Park,,05/28/1987,05/05/2000, See Also:Many Glacier Hotel Historic District;Sperry Chalets,Glacier,87001453
66000432,,Hagen Site,Listed,Single,TRUE,49, PREHISTORIC,SITE,MONTANA,Glendive,Dawson,Address Restricted,,10/15/1966,07/19/1964, 24-DW-2,,66000432
87001447,,Lake McDonald Lodge,Listed,Single,FALSE,2.3, ARCHITECTURE,DISTRICT,MONTANA,West Glacier,Flathead,Off Going to the Sun Rd.,https://catalog.archives.gov/id/71975571,05/28/1987,05/28/1987, Lake McDonald Lodge Historic District; Lewis Glacier Hotel,Glacier,87001447
76000173,MP,Many Glacier Hotel Historic District,Listed,Multiple,FALSE,75.6, ARCHITECTURE; POLITICS/GOVERNMENT; ENTERTAINMENT/RECREATION; LANDSCAPE ARCHITECTURE; COMMERCE,DISTRICT,MONTANA,Babb,Glacier,W of Babb,https://catalog.archives.gov/id/71975102,09/29/1976,05/28/1987, See Also:Great Northern Railway Buildings,Glacier,76000173
87001435,,Northeast Entrance Station,Listed,Single,FALSE,1.3, ARCHITECTURE,BUILDING,MONTANA,Yellowstone National Park,Park,US 212,https://catalog.archives.gov/id/71975583,05/28/1987,05/28/1987,,Yellowstone,87001435
66000439,,Pictograph Cave,Listed,Single,FALSE,35.4, PREHISTORIC,SITE,MONTANA,Billings,Yellowstone,7 mi. SE of Billings in Indian Caves Park,https://catalog.archives.gov/id/71975593,10/15/1966,07/19/1964, 24-YL-1;Inscription Cave,,66000439
66000440,,Pompey's Pillar,Listed,Single,FALSE,6, EXPLORATION/SETTLEMENT,SITE,MONTANA,Pompey's Pillar,Yellowstone,W of Pompey,https://catalog.archives.gov/id/71975595,10/15/1966,06/23/1965, Pompy's Pillar,,66000440
76001119,,Rankin Ranch,Listed,Single,FALSE,90, POLITICS/GOVERNMENT; SOCIAL HISTORY,BUILDING,MONTANA,Avalanche Gulch,Broadwater,2 1/2 mi. NE of the Helena-Diamond City Rd.,https://catalog.archives.gov/id/71975564,05/11/1976,04/11/1976, Jeannette Rankin Residence;Wellington D. Rankin Ranch,,76001119
72000735,,Rosebud Battlefield-Where the Girl Saved Her Brother,Listed,Single,FALSE,2680, MILITARY,SITE,MONTANA,Kirby,Big Horn,"MT 314, 12 mi. S. of Kirby",https://catalog.archives.gov/id/71975642,08/21/1972,10/06/2008, Crook's Fight on the Rosebud;Battle of Rosebud Creek,,72000735
66000430,,"Russell, Charles M., House and Studio",Listed,Single,FALSE,2, ART,BUILDING,MONTANA,Great Falls,Cascade,"1217-1219 4th Ave., N.",https://catalog.archives.gov/id/71975566,10/15/1966,12/21/1965,,,66000430
77000115,,Sperry Chalets,Listed,Single,FALSE,0.9, ENTERTAINMENT/RECREATION; ARCHITECTURE,DISTRICT,MONTANA,West Glacier,Flathead,E of West Glacier,https://catalog.archives.gov/id/71975952,08/02/1977,05/28/1987, See Also:Great Northern Railway Buildings,Glacier,77000115
66000433,,Three Forks of the Missouri,Listed,Single,FALSE,1500, PREHISTORIC; TRANSPORTATION; EXPLORATION/SETTLEMENT; ARCHITECTURE,BUILDING,MONTANA,Three Forks,Gallatin,"NE of Three Forks on the Missouri River, Missouri Headwaters State Monument",https://catalog.archives.gov/id/71975575,10/15/1966,10/09/1960, Gallatin City Buildings,,66000433
66000437,,Traveler's Rest,Listed,Single,FALSE,700, EXPLORATION/SETTLEMENT,SITE,MONTANA,Lolo,Missoula,1 mi. S of Lolo near U.S. 93,https://catalog.archives.gov/id/71975581,10/15/1966,10/09/1960,,,66000437
86000372,,Two Medicine General Store,Listed,Multiple,FALSE,0.3, ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,MONTANA,West Glacier,Flathead,E shore of Two Medicine Lake,https://catalog.archives.gov/id/71974863,02/14/1986,05/28/1987, See Also:Great Northern Railway Buildings,Glacier,86000372
66000435,,Virginia City Historic District,Listed,Single,FALSE,20000, EXPLORATION/SETTLEMENT; POLITICS/GOVERNMENT,DISTRICT,MONTANA,Virginia City,Madison,Wallace St.,https://catalog.archives.gov/id/71975579,10/15/1966,07/04/1961,,,66000435
76001129,,"Wheeler, Burton K., House",Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,MONTANA,Butte,Silver Bow,1232 E. 2nd St.,https://catalog.archives.gov/id/71975589,12/08/1976,12/08/1976,,,76001129
00001617,,Wolf Mountains Battlefield-Where Big Crow walked Back and Forth,Listed,Single,TRUE,2756, MILITARY; NATIVE AMERICAN,SITE,MONTANA,Birney,Rosebud,Address Restricted,https://catalog.archives.gov/id/71975587,01/10/2001,10/06/2008, Battle at Belly Butte; Miles' Fight on the Tounge,,00001617
81000703,,American Legation,Listed,Single,FALSE,2, COMMERCE; MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,MOROCCO,Tangier,Morocco,8 Zankat America (Rue d'Amerique),https://catalog.archives.gov/id/131518059,01/08/1981,01/08/1981, Old Legation-Museum Building,,81000703
85001789,,"Landing Beaches, Aslito-Isley Field, and Marpi Point",Listed,Single,FALSE,1453, MILITARY,DISTRICT,N. MARIANA ISLANDS,Chalan Kanoa (Saipan),Saipan,Saipan International Airport and Beaches,https://catalog.archives.gov/id/131518065,02/04/1985,02/04/1985, See Also:Isley Field Historic District,,85001789
100011371,NL,Latte Quarry at As Nieves,Listed,NHL,TRUE,0.41, PREHISTORIC; ENGINEERING,site,N. MARIANA ISLANDS,Songsong (Rota),Rota,Address Restricted,,,09/02/2024,,,74002225
85003268,,"Tinian Landing Beaches, Ushi Point Field, Tinian Island",Listed,Single,FALSE,2610, MILITARY,DISTRICT,N. MARIANA ISLANDS,Tinian Village (Tinian),Tinian,Address unknown at this time,https://catalog.archives.gov/id/131518067,12/30/1985,12/30/1985, See Also:North Field Historic District,,85003268
69000135,,Arbor Lodge,Listed,Single,FALSE,60, LANDSCAPE ARCHITECTURE; POLITICS/GOVERNMENT; ARCHITECTURE; COMMUNICATIONS; AGRICULTURE,DISTRICT,NEBRASKA,Nebraska City,Otoe,"Arbor Lodge State Park, W of Nebraska City",https://catalog.archives.gov/id/73921167,04/16/1969,05/15/1975," Morton,J. Sterling,House;Arbor Lodge State Park",,69000135
66000445,,Ash Hollow Cave,Listed,Single,TRUE,8.9, PREHISTORIC; HISTORIC - ABORIGINAL,SITE,NEBRASKA,Lewellen,Garden,Address Restricted,,10/15/1966,07/19/1964, 25-Gd-2,,66000445
77000833,,CAPTAIN MERIWETHER LEWIS (dredge),Listed,Single,FALSE,0.9, COMMERCE; TRANSPORTATION; ARCHITECTURE; INVENTION,STRUCTURE,NEBRASKA,Brownville,Nemaha,SE of Brownville,https://catalog.archives.gov/id/73921153,10/28/1977,04/11/1989, Dredge CAPTAIN MERIWETHER LEWIS,,77000833
69000139,MP,Cather House,Listed,Multiple,FALSE,0.5, LITERATURE,BUILDING,NEBRASKA,Red Cloud,Webster,SW corner of 3rd and Cedar Sts.,https://catalog.archives.gov/id/73919945,04/16/1969,11/11/1971, Willa Cather House,,69000139
66000446,,Coufal Site,Listed,Single,TRUE,37.6, PREHISTORIC,SITE,NEBRASKA,Cotesfield,Howard,Address Restricted,,10/15/1966,07/19/1964, Coufal Ridge Site;25-HW-6,,66000446
66000947,,Fairview,Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,NEBRASKA,Lincoln,Lancaster,4900 Sumner St.,https://catalog.archives.gov/id/73921073,10/15/1966,11/06/1963, William Jennings Bryan House,,66000947
85002439,,Father Flanagan's Boys' Home,Listed,Single,FALSE,1310, EDUCATION; SOCIAL HISTORY,DISTRICT,NEBRASKA,Boys Town,Douglas,W. Dodge Rd.,https://catalog.archives.gov/id/73920008,02/04/1985,02/04/1985, Boys Town;See Also:Father Flanagan's House,,85002439
66000454,,Fort Atkinson,Listed,Single,FALSE,196, HISTORIC - NON-ABORIGINAL; MILITARY; EXPLORATION/SETTLEMENT,SITE,NEBRASKA,Fort Calhoun,Washington,1 mi. E of Fort Calhoun,https://catalog.archives.gov/id/73920029,10/15/1966,07/04/1961,,,66000454
66000442,,Fort Robinson and Red Cloud Agency,Listed,Single,FALSE,2500, NATIVE AMERICAN; MILITARY,DISTRICT,NEBRASKA,Crawford,Dawes,2 mi. W of Crawford,,10/15/1966,12/19/1960, See Also:Opera House Buildings in Nebraska 1867-1917 MPS,,66000442
66000441,,"Gilmore, Walker, Site (22CC28)",Listed,Single,TRUE,71, PREHISTORIC,SITE,NEBRASKA,Murray,Cass,Address Restricted,,10/15/1966,07/19/1964, 22-CC-28;Sterns' Creek Site,,66000441
100011369,NL,Kregel Wind Mill Company,Listed,NHL,FALSE,0.9, INDUSTRY; AGRICULTURE,building,NEBRASKA,Nebraska City,Otoe,1416 Central Ave.,,,09/02/2024,,,93000061
66000449,,Leary Site,Listed,Single,TRUE,220, PREHISTORIC,SITE,NEBRASKA,Rulo,Richardson,Address Restricted,,10/15/1966,07/19/1964, 25-RH-1;Leary-Kelly Site,,66000449
70000372,,Nebraska State Capitol,Listed,Single,FALSE,15, ART; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,NEBRASKA,Lincoln,Lancaster,1445 K St.,https://catalog.archives.gov/id/73920963,10/16/1970,01/07/1976,,,70000372
67000006,,"Norris, Senator George William, House",Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,NEBRASKA,McCook,Red Willow,706 Norris Ave.,https://catalog.archives.gov/id/73920021,05/28/1967,05/28/1967,,,67000006
100000870,NL,Omaha Union Station,Listed,NHL,FALSE,,,,NEBRASKA,Omaha,Douglas,801 South 10th St.,,,12/23/2016,,,100000870
66000447,,Palmer Site,Listed,Single,TRUE,69.3, PREHISTORIC; HISTORIC - ABORIGINAL,SITE,NEBRASKA,Palmer,Howard,Address Restricted,,10/15/1966,07/19/1964, Skidi Pawnee Village,,66000447
88002762,,"Picotte, Dr. Susan, Memorial Hospital",Listed,Single,FALSE,0.9, HEALTH/MEDICINE; SOCIAL HISTORY; NATIVE AMERICAN,BUILDING,NEBRASKA,Walthill,Thurston,505 Matthewson St.,https://catalog.archives.gov/id/73920026,12/16/1988,04/19/1993, Walthill Hospital;Dr. Susan Laflesche Picotte Memorial Hospi,,88002762
66000455,,Pike-Pawnee Village Site,Listed,Single,TRUE,276, HISTORIC - ABORIGINAL,SITE,NEBRASKA,Guide Rock,Webster,Address Restricted,,10/15/1966,07/19/1964, Hill Farm Site,,66000455
66000450,,Robidoux Pass,Listed,Single,FALSE,950, EXPLORATION/SETTLEMENT,SITE,NEBRASKA,Gering,Scotts Bluff,9 mi. W of Gering,,10/15/1966,01/20/1961,,,66000450
66000453,,Schultz Site,Listed,Single,TRUE,9.6, PREHISTORIC,SITE,NEBRASKA,North Loup,Valley,Address Restricted,,10/15/1966,07/19/1964, Mira Creek Site;25 Vy 1,,66000453
100006250,NL,Scout's Rest Ranch Headquarters,Listed,NHL,FALSE,7, ARCHITECTURE; PERFORMING ARTS,building,NEBRASKA,North Platte,Lincoln,NW of North Platte off U.S. 30,,,01/13/2021,,,78001705
66000452,,Signal Butte,Listed,Single,TRUE,9, PREHISTORIC; HISTORIC - ABORIGINAL,SITE,NEBRASKA,Gering,Scotts Bluff,Address Restricted,,10/15/1966,01/20/1961, 25Sf1,,66000452
79003712,,USS HAZARD (AM-240) National Historic Landmark,Listed,Single,FALSE,0.9, MILITARY,STRUCTURE,NEBRASKA,Omaha,Douglas,2500 N. 24th St.,https://catalog.archives.gov/id/73920010,01/01/1979,01/14/1986, See Also:U.S.S. HAZARD and U.S.S. MARLIN,,79003712
81000729,,Applegate-Lassen Trail,DETERMINED ELIGIBLE/OWNER OBJECTION,Single,FALSE,750000, HISTORIC - NON-ABORIGINAL; MILITARY; TRANSPORTATION; HEALTH/MEDICINE,DISTRICT,NEVADA,Sulphur,Humboldt,Extends from Rye Patch NW to state line,,,01/01/1999, See Also:78001722,,81000729
84002082,,East Ely Depot,Listed,Single,FALSE,2.6, INDUSTRY; COMMERCE; TRANSPORTATION; ARCHITECTURE,BUILDING,NEVADA,East Ely,White Pine,11th St.,https://catalog.archives.gov/id/63816847,04/12/1984,09/20/2006, Nevada Northern Railway Company East Ely Depot Building; East Ely Yards,,84002082
66000456,,Fort Churchill,Listed,Single,FALSE,20, MILITARY,DISTRICT,NEVADA,Weeks,Lyon,"U.S. 95A, 8 mi. S of U.S. 50",https://catalog.archives.gov/id/63816307,10/15/1966,11/05/1961,,,66000456
66000460,,Fort Ruby,Listed,Single,FALSE,10, ARCHITECTURE,BUILDING,NEVADA,Hobson,White Pine,Near Hobson on W side of Ruby Lake,https://catalog.archives.gov/id/63816314,10/15/1966,11/05/1961, Camp Ruby,,66000460
81000382,,Hoover Dam,Listed,Single,FALSE,220, ENGINEERING; COMMERCE,STRUCTURE,NEVADA,Boulder City,Clark,E of Las Vegas on U.S. 93,https://catalog.archives.gov/id/63816442,04/08/1981,08/20/1985, Boulder Dam,,81000382
66000457,,Leonard Rock Shelter,Listed,Single,TRUE,9.5, PREHISTORIC; ART; SCIENCE,SITE,NEVADA,Lovelock,Pershing,Address Restricted,,10/15/1966,01/20/1961, 26Pe14:University of California-Berkeley Arch. Survey Record,,66000457
05000968,,McKeen Motor Car #70,Listed,Single,FALSE,0.9, TRANSPORTATION; ENGINEERING,STRUCTURE,NEVADA,Carson City,Carson City,Nevada State Railroad Museum,https://catalog.archives.gov/id/63816388,09/06/2005,10/16/2012, Virginia and Truckee Railway Motorcar #22,,05000968
93000693,,Nevada Northern Railway East Ely Yards and Shops,Listed,Single,FALSE,40, INDUSTRY; COMMERCE; TRANSPORTATION; ARCHITECTURE,DISTRICT,NEVADA,Ely,White Pine,1100 Avenue A (P.O. Box 150040),https://catalog.archives.gov/id/63816316,07/29/1993,09/20/2006, Nevada Northern Railway Museum;See Also:East Ely Depot,,93000693
66000459,,Senator Francis G. Newland Home,Listed,Single,FALSE,2, CONSERVATION; POLITICS/GOVERNMENT,BUILDING,NEVADA,Reno,Washoe,17 Elm Ct.,https://catalog.archives.gov/id/63816312,10/15/1966,05/23/1963,,,66000459
66000458,,Virginia City Historic District,Listed,Single,FALSE,14750, INDUSTRY; COMMERCE; ENGINEERING; POLITICS/GOVERNMENT; ARCHITECTURE,DISTRICT,NEVADA,Virginia City,Storey,Virginia City and its environs,https://catalog.archives.gov/id/63816681,10/15/1966,07/04/1961," See Also:Parish House;Chollar Mansion;Prescott, C.J., House;",,66000458
71000050,,"Bartlett, Josiah, House",Listed,Single,FALSE,2, POLITICS/GOVERNMENT,BUILDING,NEW HAMPSHIRE,Kingston,Rockingham,Main St.,https://catalog.archives.gov/id/77844602,11/11/1971,11/11/1971,,,71000050
75000129,,Canterbury Shaker Village,Listed,Single,FALSE,694, PERFORMING ARTS; AGRICULTURE; RELIGION; ARCHITECTURE; INDUSTRY,DISTRICT,NEW HAMPSHIRE,Canterbury,Merrimack,4 mi. E of Canterbury on Shaker Rd.,https://catalog.archives.gov/id/77845263,06/17/1975,04/19/1993, Shaker Village,,75000129
75000133,,"Chase, Salmon P., Birthplace",Listed,Single,FALSE,4, SOCIAL HISTORY,BUILDING,NEW HAMPSHIRE,Cornish Flat,Sullivan,8 mi. N of Claremont,https://catalog.archives.gov/id/77844608,05/15/1975,05/15/1975, Salmon Portland Chase Birthplace and Boyhood Home,,75000133
68000008,,"Frost, Robert, Homestead",Listed,Single,FALSE,13, LITERATURE,BUILDING,NEW HAMPSHIRE,Derry,Rockingham,2 mi. SE of Derry,https://catalog.archives.gov/id/77844592,05/23/1968,05/23/1968,,,68000008
71000072,MP,Harrisville Historic District,Listed,Multiple,FALSE,315, INDUSTRY; ARCHITECTURE,DISTRICT,NEW HAMPSHIRE,Harrisville and vicinity,Cheshire,Town of Harrisville and its environs,https://catalog.archives.gov/id/77844436,09/17/1971,12/22/1977,,,71000072
68000009,,"Jackson, Richard, House",Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,NEW HAMPSHIRE,Portsmouth,Rockingham,Northwest St.,https://catalog.archives.gov/id/77844586,11/24/1968,11/24/1968,,,68000009
72000084,,"Jones, John Paul, House",Listed,Single,FALSE,0.1, MILITARY,BUILDING,NEW HAMPSHIRE,Portsmouth,Rockingham,Middle and State Sts.,https://catalog.archives.gov/id/77844594,11/28/1972,11/28/1972, Purcell--Jones--Langdon House,,72000084
71000048,,Joy Farm,Listed,Single,FALSE,0, LITERATURE,BUILDING,NEW HAMPSHIRE,Silver Lake,Carroll,Salter Hill Rd.,https://catalog.archives.gov/id/77844566,11/11/1971,11/11/1971, e e cummings House,,71000048
74002055,,Ladd-Gilman House,Listed,Single,FALSE,1, POLITICS/GOVERNMENT,BUILDING,NEW HAMPSHIRE,Exeter,Rockingham,Governors Lane and Water St.,https://catalog.archives.gov/id/77844600,12/02/1974,12/02/1974, Cincinnati Memorial Hall,,74002055
74000197,,"Langdon, Gov. John, Mansion",Listed,Single,FALSE,1, POLITICS/GOVERNMENT,BUILDING,NEW HAMPSHIRE,Portsmouth,Rockingham,143 Pleasant St.,https://catalog.archives.gov/id/77844596,12/02/1974,12/02/1974,,,74000197
100011375,NL,Lucknow,Listed,NHL,FALSE,5319, ARCHITECTURE; LANDSCAPE ARCHITECTURE,district,NEW HAMPSHIRE,Moultonborough,Carroll,455 Old Mountain Rd.,,,12/13/2024,,,100002642
66000026,,MacDowell Colony,Listed,Single,FALSE,400, ART; LITERATURE; PERFORMING ARTS,DISTRICT,NEW HAMPSHIRE,Peterborough,Hillsborough,W of US 202,https://catalog.archives.gov/id/77844572,10/15/1966,12/29/1962,,,66000026
66000028,,MacPheadris-Warner House,Listed,Single,FALSE,0.2, ARCHITECTURE,BUILDING,NEW HAMPSHIRE,Portsmouth,Rockingham,Chapel and Daniel Sts.,https://catalog.archives.gov/id/77844582,10/15/1966,10/09/1960, The Warner House,,66000028
68000010,,Moffatt-Ladd House,Listed,Single,FALSE,0, POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,NEW HAMPSHIRE,Portsmouth,Rockingham,154 Market St.,https://catalog.archives.gov/id/77844590,11/24/1968,11/24/1968, William Whipple House,,68000010
78000213,,Mount Washington Hotel,Listed,Single,FALSE,3, ECONOMICS; CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,NEW HAMPSHIRE,Bretton Woods,Coos,Off US 302,https://catalog.archives.gov/id/77844915,09/27/1978,06/24/1986,,,78000213
66000027,,"Pierce, Franklin, Homestead",Listed,Single,FALSE,13, POLITICS/GOVERNMENT,BUILDING,NEW HAMPSHIRE,Hillsborough,Hillsborough,3 mi. W of Hillsborough on NH 31,https://catalog.archives.gov/id/77844574,10/15/1966,07/04/1961,,,66000027
66000120,,Saint-Gaudens National Historic Site,Listed,Single,FALSE,25, ART,DISTRICT,NEW HAMPSHIRE,Cornish,Sullivan,S of Plainfield off NH 12-a,https://catalog.archives.gov/id/77845751,10/15/1966,06/13/1962, Aspet,Saint Gaudens National Historic Site,66000120
72000089,,"Sullivan, Gen. John, House",Listed,Single,FALSE,2, MILITARY,BUILDING,NEW HAMPSHIRE,Durham,Strafford,23 New Market Rd.,https://catalog.archives.gov/id/77844604,11/28/1972,11/28/1972, Adams--Sullivan House,,72000089
13000283,,"The Epic of American Civilization Murals, Baker Library, Dartmouth College",Listed,Single,FALSE,,,OBJECT,NEW HAMPSHIRE,Hanover,Grafton,6025 Baker-Berry Library,,02/27/2013,02/27/2013,,,13000283
71000053,,"Thornton, Matthew, House",Listed,Single,FALSE,2.5, POLITICS/GOVERNMENT,BUILDING,NEW HAMPSHIRE,Derry Village,Rockingham,2 Thornton St.,https://catalog.archives.gov/id/77844598,11/11/1971,11/11/1971,,,71000053
89001077,,USS ALBACORE,Listed,Single,FALSE,0.9, MILITARY; ENGINEERING; SCIENCE,STRUCTURE,NEW HAMPSHIRE,Portsmouth,Rockingham,Portsmouth Maritime Museum,https://catalog.archives.gov/id/77844580,04/11/1989,04/11/1989,,,89001077
